I;D
motility_lmina_rt;913,6223637
motility_lmina_rt;519,2758638
motility_lmina_rt;727,63651
motility_lmina_rt;1064,770373
motility_lmina_rt;734,0449818
motility_lmina_rt;803,8734576
motility_lmina_rt;372,1825172
motility_lmina_rt;433,6256418
motility_lmina_rt;442,6022171
motility_lmina_rt;978,6460954
motility_lmina_rt;446,7739926
motility_lmina_rt;946,6967677
motility_lmina_rt;918,4675215
motility_lmina_rt;418,6058888
motility_lmina_rt;661,3589946
motility_lmina_rt;847,5202666
motility_lmina_rt;686,3578953
motility_lmina_rt;796,741041
motility_lmina_rt;549,966292
motility_lmina_rt;468,4062286
motility_lmina_rt;380,0198765
motility_lmina_rt;492,9103794
motility_lmina_rt;411,5421651
motility_lmina_rt;782,3822975
motility_lmina_rt;545,8667508
motility_lmina_rt;640,9629448
motility_lmina_rt;534,9437424
motility_lmina_rt;814,1225786
motility_lmina_rt;569,9720245
motility_lmina_rt;982,9876373
motility_lmina_rt;939,5397959
motility_lmina_rt;777,0235035
motility_lmina_rt;628,0503822
motility_lmina_rt;938,9362426
motility_lmina_rt;380,632982
motility_lmina_rt;623,395536
motility_lmina_rt;656,3806598
motility_lmina_rt;960,0565023
motility_lmina_rt;560,1229313
motility_lmina_rt;821,1589436
motility_lmina_rt;628,8036582
motility_lmina_rt;672,8609238
motility_lmina_rt;567,5958641
motility_lmina_rt;1060,28541
motility_lmina_rt;852,4545905
motility_lmina_rt;761,4050203
motility_lmina_rt;406,7108752
motility_lmina_rt;995,8584741
motility_lmina_rt;662,0348413
motility_lmina_rt;439,8224572
motility_lmina_rt;564,6187547
motility_lmina_rt;792,7721648
motility_lmina_rt;729,5116752
motility_lmina_rt;701,5541789
motility_lmina_rt;824,9812247
motility_lmina_rt;539,1594584
motility_lmina_rt;657,0062419
motility_lmina_rt;832,9909646
motility_lmina_rt;543,6186235
motility_lmina_rt;471,9406481
motility_lmina_rt;429,4095628
motility_lmina_rt;379,7501082
motility_lmina_rt;621,5105414
motility_lmina_rt;466,8987037
motility_lmina_rt;549,326596
motility_lmina_rt;480,2873028
motility_lmina_rt;823,8632224
motility_lmina_rt;382,7003695
motility_lmina_rt;579,3015408
motility_lmina_rt;967,1261446
motility_lmina_rt;1190,034325
motility_lmina_rt;597,229012
motility_lmina_rt;911,7753087
motility_lmina_rt;587,1902248
motility_lmina_rt;833,0382244
motility_lmina_rt;1014,779185
motility_lmina_rt;410,6782828
motility_lmina_rt;472,6238312
motility_lmina_rt;740,8731059
motility_lmina_rt;461,8637752
motility_lmina_rt;616,6240447
motility_lmina_rt;443,0153638
motility_lmina_rt;498,7899772
motility_lmina_rt;519,0119156
motility_lmina_rt;854,0091527
motility_lmina_rt;565,1460306
motility_lmina_rt;633,4702526
motility_lmina_rt;501,2770711
motility_lmina_rt;751,9215617
motility_lmina_rt;647,9219211
motility_lmina_rt;732,1980744
motility_lmina_rt;749,8870989
motility_lmina_rt;470,2565417
motility_lmina_rt;822,6686779
motility_lmina_rt;719,5240925
motility_lmina_rt;765,5967188
motility_lmina_rt;728,8054256
motility_lmina_rt;818,1362524
motility_lmina_rt;619,5706689
motility_lmina_rt;638,2391281
motility_lmina_rt;410,904693
motility_lmina_rt;551,7551944
motility_lmina_rt;747,0797659
motility_lmina_rt;837,7667289
motility_lmina_rt;647,6663175
motility_lmina_rt;533,1517689
motility_lmina_rt;1132,082613
motility_lmina_rt;391,2230072
motility_lmina_rt;504,6870998
motility_lmina_rt;875,0562886
motility_lmina_rt;717,769349
motility_lmina_rt;758,3660874
motility_lmina_rt;777,3873015
motility_lmina_rt;525,1733925
motility_lmina_rt;566,9825801
motility_lmina_rt;423,9772146
motility_lmina_rt;426,3395043
motility_lmina_rt;571,1019661
motility_lmina_rt;573,7537144
motility_lmina_rt;781,8479153
motility_lmina_rt;617,0210421
motility_lmina_rt;712,7894727
motility_lmina_rt;555,4200017
motility_lmina_rt;466,9256814
motility_lmina_rt;783,2671386
motility_lmina_rt;560,9844829
motility_lmina_rt;745,7607261
motility_lmina_rt;882,8302967
motility_lmina_rt;375,6857198
motility_lmina_rt;478,5282089
motility_lmina_rt;857,1623869
motility_lmina_rt;523,3159218
motility_lmina_rt;959,4977965
motility_lmina_rt;663,3923054
motility_lmina_rt;710,6332925
motility_lmina_rt;932,1022606
motility_lmina_rt;655,5946104
motility_lmina_rt;581,2898717
motility_lmina_rt;759,8406407
motility_lmina_rt;556,2801602
motility_lmina_rt;718,0092095
motility_lmina_rt;659,4003052
motility_lmina_rt;1063,975776
motility_lmina_rt;951,6860008
motility_lmina_rt;502,6519281
motility_lmina_rt;382,9925017
motility_lmina_rt;624,895332
motility_lmina_rt;479,2961594
motility_lmina_rt;625,6366667
motility_lmina_rt;632,8698414
motility_lmina_rt;454,3105223
motility_lmina_rt;752,4441639
motility_lmina_rt;653,2924297
motility_lmina_rt;530,7178401
motility_lmina_rt;754,1916948
motility_lmina_rt;994,547285
motility_lmina_rt;375,340347
motility_lmina_rt;770,654447
motility_lmina_rt;563,624031
motility_lmina_rt;659,3657708
motility_lmina_rt;884,5250457
motility_lmina_rt;702,2945871
motility_lmina_rt;617,0170848
motility_lmina_rt;853,0313175
motility_lmina_rt;605,863732
motility_lmina_rt;419,4836738
motility_lmina_rt;582,089676
motility_lmina_rt;834,3462832
motility_lmina_rt;916,6515189
motility_lmina_rt;636,2510934
motility_lmina_rt;441,347564
motility_lmina_rt;755,2284566
motility_lmina_rt;379,9044813
motility_lmina_rt;630,0252611
motility_lmina_rt;741,9595778
motility_lmina_rt;1010,406832
motility_lmina_rt;457,4907118
motility_lmina_rt;905,3562989
motility_lmina_rt;279,8366385
motility_lmina_rt;835,0831293
motility_lmina_rt;705,4244345
motility_lmina_rt;1017,472016
motility_lmina_rt;717,0046546
motility_lmina_rt;808,3085545
motility_lmina_rt;365,0421044
motility_lmina_rt;599,8274438
motility_lmina_rt;372,5896008
motility_lmina_rt;561,6230616
motility_lmina_rt;616,7105913
motility_lmina_rt;573,495075
motility_lmina_rt;813,2531969
motility_lmina_rt;707,3046035
motility_lmina_rt;1107,678174
motility_lmina_rt;409,2106987
motility_lmina_rt;480,9250779
motility_lmina_rt;743,2343871
motility_lmina_rt;654,269557
motility_lmina_rt;627,2524219
motility_lmina_rt;999,1697879
motility_lmina_rt;432,6165317
motility_lmina_rt;680,8730448
motility_lmina_rt;811,6303289
motility_lmina_rt;897,505874
motility_lmina_rt;408,9904647
motility_lmina_rt;632,0252176
motility_lmina_rt;442,8717016
motility_lmina_rt;723,2641964
motility_lmina_rt;945,7380356
motility_lmina_rt;533,576191
motility_lmina_rt;816,0063054
motility_lmina_rt;751,8922259
motility_lmina_rt;737,2684099
motility_lmina_rt;404,6109163
motility_lmina_rt;841,4305447
motility_lmina_rt;676,5804485
motility_lmina_rt;407,053965
motility_lmina_rt;609,9333253
motility_lmina_rt;636,1144562
motility_lmina_rt;765,2715634
motility_lmina_rt;467,4262139
motility_lmina_rt;621,9140052
motility_lmina_rt;607,4118196
motility_lmina_rt;553,3860289
motility_lmina_rt;482,4633457
motility_lmina_rt;388,1240466
motility_lmina_rt;757,3388295
motility_lmina_rt;668,6381786
motility_lmina_rt;455,0774945
motility_lmina_rt;824,547741
motility_lmina_rt;410,0040608
motility_lmina_rt;818,3930519
motility_lmina_rt;551,5309154
motility_lmina_rt;685,6507919
motility_lmina_rt;833,0483108
motility_lmina_rt;715,7609003
motility_lmina_rt;594,5562094
motility_lmina_rt;871,7780996
motility_lmina_rt;602,2101718
motility_lmina_rt;1104,393829
motility_lmina_rt;1144,025415
motility_lmina_rt;765,0107966
motility_lmina_rt;511,4341723
motility_lmina_rt;792,7249485
motility_lmina_rt;539,8788663
motility_lmina_rt;415,4889307
motility_lmina_rt;856,4215894
motility_lmina_rt;434,8926098
motility_lmina_rt;745,6213867
motility_lmina_rt;558,4724348
motility_lmina_rt;533,1815264
motility_lmina_rt;553,5766763
motility_lmina_rt;737,537691
motility_lmina_rt;389,972131
motility_lmina_rt;485,2783345
motility_lmina_rt;431,3767995
motility_lmina_rt;703,0619457
motility_lmina_rt;484,554068
motility_lmina_rt;693,8102255
motility_lmina_rt;445,7334041
motility_lmina_rt;546,7196385
motility_lmina_rt;636,7181033
motility_lmina_rt;1054,682738
motility_lmina_rt;823,9820084
motility_lmina_rt;685,5581236
motility_lmina_rt;879,823193
motility_lmina_rt;734,3754535
motility_lmina_rt;1202,539765
motility_lmina_rt;824,3695287
motility_lmina_rt;637,1426384
motility_lmina_rt;571,3876522
motility_lmina_rt;538,7069352
motility_lmina_rt;603,7219941
motility_lmina_rt;835,949197
motility_lmina_rt;464,1673813
motility_lmina_rt;855,2785231
motility_lmina_rt;407,2667452
motility_lmina_rt;460,0564108
motility_lmina_rt;991,1966086
motility_lmina_rt;450,8354924
motility_lmina_rt;1055,169638
motility_lmina_rt;736,3911197
motility_lmina_rt;569,1151354
motility_lmina_rt;601,5525173
motility_lmina_rt;611,7196362
motility_lmina_rt;1518,029879
motility_lmina_rt;559,0726489
motility_lmina_rt;734,4342601
motility_lmina_rt;815,7754602
motility_lmina_rt;604,7838256
motility_lmina_rt;725,4869169
motility_lmina_rt;517,2524649
motility_lmina_rt;489,0231753
motility_lmina_rt;649,8841106
motility_lmina_rt;477,3730935
motility_lmina_rt;384,6197549
motility_lmina_rt;670,2281209
motility_lmina_rt;899,9553182
motility_lmina_rt;770,4472274
motility_lmina_rt;711,3807411
motility_lmina_rt;569,677872
motility_lmina_rt;740,5586924
motility_lmina_rt;1295,587827
motility_lmina_rt;505,4169659
motility_lmina_rt;572,4124025
motility_lmina_rt;615,92709
motility_lmina_rt;576,1536119
motility_lmina_rt;526,6847536
motility_lmina_rt;460,9796615
motility_lmina_rt;494,5603205
motility_lmina_rt;411,4767351
motility_lmina_rt;848,0813986
motility_lmina_rt;641,8013438
motility_lmina_rt;717,1836649
motility_lmina_rt;57,21531414
motility_lmina_rt;857,5135845
motility_lmina_rt;462,6421403
motility_lmina_rt;466,9461178
motility_lmina_rt;555,0988131
motility_lmina_rt;481,5441705
motility_lmina_rt;1021,665451
motility_lmina_rt;563,7832711
motility_lmina_rt;568,1044355
motility_lmina_rt;377,0330153
motility_lmina_rt;903,9509112
motility_lmina_rt;731,2805981
motility_lmina_rt;520,3266445
motility_lmina_rt;798,3599013
motility_lmina_rt;725,0897414
motility_lmina_rt;655,6528165
motility_lmina_rt;873,6376247
motility_lmina_rt;412,4978411
motility_lmina_rt;632,7063
motility_lmina_rt;500,7632199
motility_lmina_rt;689,5563581
motility_lmina_rt;484,6354979
motility_lmina_rt;635,5289447
motility_lmina_rt;486,2843363
motility_lmina_rt;832,5598062
motility_lmina_rt;675,7915183
motility_lmina_rt;592,6571984
motility_lmina_rt;908,6326183
motility_lmina_rt;665,3522708
motility_lmina_rt;918,8590717
motility_lmina_rt;857,1923168
motility_lmina_rt;534,8124641
motility_lmina_rt;715,232653
motility_lmina_rt;906,7369108
motility_lmina_rt;947,375424
motility_lmina_rt;1037,400252
motility_lmina_rt;786,2640495
motility_lmina_rt;927,1436129
motility_lmina_rt;833,861635
motility_lmina_rt;1104,152874
motility_lmina_rt;456,8976847
motility_lmina_rt;828,151819
motility_lmina_rt;505,5853649
motility_lmina_rt;738,3712726
motility_lmina_rt;457,7978599
motility_lmina_rt;577,6991595
motility_lmina_rt;813,8361289
motility_lmina_rt;1145,91707
motility_lmina_rt;386,7476832
motility_lmina_rt;992,4639582
motility_lmina_rt;887,5721041
motility_lmina_rt;574,452667
motility_lmina_rt;608,6600911
motility_lmina_rt;823,3914876
motility_lmina_rt;633,0456514
motility_lmina_rt;535,7786711
motility_lmina_rt;585,543911
motility_lmina_rt;586,7893548
motility_lmina_rt;843,7978684
motility_lmina_rt;887,5774732
motility_lmina_rt;373,5920208
motility_lmina_rt;690,103399
motility_lmina_rt;452,7640188
motility_lmina_rt;628,1348699
motility_lmina_rt;718,7151861
motility_lmina_rt;728,679397
motility_lmina_rt;666,7605534
motility_lmina_rt;1044,924283
motility_lmina_rt;393,6449308
motility_lmina_rt;896,295601
motility_lmina_rt;530,1057421
motility_lmina_rt;1151,119884
motility_lmina_rt;564,4617442
motility_lmina_rt;453,6516371
motility_lmina_rt;574,8310708
motility_lmina_rt;615,0169279
motility_lmina_rt;807,5999562
motility_lmina_rt;523,7496013
motility_lmina_rt;828,0434831
motility_lmina_rt;770,9775756
motility_lmina_rt;963,3977643
motility_lmina_rt;733,4674327
motility_lmina_rt;533,1916077
motility_lmina_rt;968,5842476
motility_lmina_rt;573,2998385
motility_lmina_rt;752,3250218
motility_lmina_rt;762,6449319
motility_lmina_rt;882,4118238
motility_lmina_rt;973,8174403
motility_lmina_rt;441,4988239
motility_lmina_rt;618,2983964
motility_lmina_rt;424,8623223
motility_lmina_rt;698,6862039
motility_lmina_rt;436,4457517
motility_lmina_rt;405,6970948
motility_lmina_rt;657,7925145
motility_lmina_rt;483,9884304
motility_lmina_rt;777,4232321
motility_lmina_rt;945,0073517
motility_lmina_rt;447,084621
motility_lmina_rt;628,6621155
motility_lmina_rt;778,2627055
motility_lmina_rt;1042,295587
motility_lmina_rt;561,2929871
motility_lmina_rt;618,1929494
motility_lmina_rt;366,4946466
motility_lmina_rt;957,4752548
motility_lmina_rt;459,2008617
motility_lmina_rt;988,0550087
motility_lmina_rt;1160,112355
motility_lmina_rt;853,0631902
motility_lmina_rt;867,2502564
motility_lmina_rt;844,273
motility_lmina_rt;444,030539
motility_lmina_rt;837,39851
motility_lmina_rt;427,5758748
motility_lmina_rt;1198,308073
motility_lmina_rt;861,8451627
motility_lmina_rt;835,5030606
motility_lmina_rt;947,4519052
motility_lmina_rt;1017,043949
motility_lmina_rt;561,7557667
motility_lmina_rt;620,5476725
motility_lmina_rt;962,8196705
motility_lmina_rt;567,8797181
motility_lmina_rt;658,7472637
motility_lmina_rt;408,0645907
motility_lmina_rt;758,8218529
motility_lmina_rt;840,9539881
motility_lmina_rt;663,6921402
motility_lmina_rt;401,537191
motility_lmina_rt;471,6635947
motility_lmina_rt;785,6162894
motility_lmina_rt;631,1700709
motility_lmina_rt;807,1117177
motility_lmina_rt;591,0540863
motility_lmina_rt;705,7749815
motility_lmina_rt;1071,842114
motility_lmina_rt;607,5236595
motility_lmina_rt;691,1038136
motility_lmina_rt;822,7974681
motility_lmina_rt;446,0859642
motility_lmina_rt;534,7057195
motility_lmina_rt;592,3129351
motility_lmina_rt;857,6009823
motility_lmina_rt;843,8908687
motility_lmina_rt;714,5940256
motility_lmina_rt;779,2582411
motility_lmina_rt;593,0873229
motility_lmina_rt;994,9448104
motility_lmina_rt;843,5283189
motility_lmina_rt;558,9993455
motility_lmina_rt;540,2510504
motility_lmina_rt;480,3079683
motility_lmina_rt;571,8529883
motility_lmina_rt;621,372992
motility_lmina_rt;1020,839542
motility_lmina_rt;575,1873549
motility_lmina_rt;412,153515
motility_lmina_rt;534,3907296
motility_lmina_rt;514,2012807
motility_lmina_rt;815,2695213
motility_lmina_rt;1211,596736
motility_lmina_rt;387,1126435
motility_lmina_rt;554,2223454
motility_lmina_rt;516,4710803
motility_lmina_rt;731,3430845
motility_lmina_rt;604,3631986
motility_lmina_rt;427,3991049
motility_lmina_rt;536,7571548
motility_lmina_rt;926,7170718
motility_lmina_rt;648,8213997
motility_lmina_rt;668,225905
motility_lmina_rt;456,9582427
motility_lmina_rt;649,5199097
motility_lmina_rt;699,8937983
motility_lmina_rt;756,1470862
motility_lmina_rt;759,9243895
motility_lmina_rt;698,0159722
motility_lmina_rt;547,2429936
motility_lmina_rt;769,0219944
motility_lmina_rt;813,3515139
motility_lmina_rt;753,9574346
motility_lmina_rt;507,2602348
motility_lmina_rt;485,1330371
motility_lmina_rt;921,4220278
motility_lmina_rt;611,4702741
motility_lmina_rt;988,6133293
motility_lmina_rt;544,2311513
motility_lmina_rt;630,2999442
motility_lmina_rt;482,9464359
motility_lmina_rt;614,1936518
motility_lmina_rt;708,6666496
motility_lmina_rt;932,0075494
motility_lmina_rt;642,5527673
motility_lmina_rt;421,8458639
motility_lmina_rt;477,0338557
motility_lmina_rt;523,7373999
motility_lmina_rt;680,9100823
motility_lmina_rt;996,3213717
motility_lmina_rt;842,2581481
motility_lmina_rt;722,4309994
motility_lmina_rt;692,6794978
motility_lmina_rt;497,8718979
motility_lmina_rt;1070,931328
motility_lmina_rt;599,5683961
motility_lmina_rt;646,1731348
motility_lmina_rt;576,8880284
motility_lmina_rt;368,6349636
motility_lmina_rt;944,7551446
motility_lmina_rt;768,1882196
motility_lmina_rt;870,9644911
motility_lmina_rt;639,2995539
motility_lmina_rt;644,5228414
motility_lmina_rt;525,0611265
motility_lmina_rt;474,0192957
motility_lmina_rt;488,4048647
motility_lmina_rt;936,7808234
motility_lmina_rt;456,2259641
motility_lmina_rt;433,6001304
motility_lmina_rt;643,0653031
motility_lmina_rt;517,5152508
motility_lmina_rt;782,1523381
motility_lmina_rt;760,3176461
motility_lmina_rt;579,8072443
motility_lmina_rt;782,6916404
motility_lmina_rt;410,720542
motility_lmina_rt;380,2779209
motility_lmina_rt;595,8895169
motility_lmina_rt;831,2133609
motility_lmina_rt;637,7305896
motility_lmina_rt;1148,719757
motility_lmina_rt;553,0426854
motility_lmina_rt;558,4913457
motility_lmina_rt;1113,478031
motility_lmina_rt;405,9742976
motility_lmina_rt;583,8492439
motility_lmina_rt;510,7394491
motility_lmina_rt;689,5728611
motility_lmina_rt;737,546848
motility_lmina_rt;1087,339744
motility_lmina_rt;469,3217532
motility_lmina_rt;678,2288018
motility_lmina_rt;654,8239471
motility_lmina_rt;632,4060598
motility_lmina_rt;507,7506368
motility_lmina_rt;409,8042264
motility_lmina_rt;819,4344741
motility_lmina_rt;866,5035267
motility_lmina_rt;404,5652546
motility_lmina_rt;504,5670376
motility_lmina_rt;793,2693353
motility_lmina_rt;738,511883
motility_lmina_rt;532,5511039
motility_lmina_rt;1002,399643
motility_lmina_rt;708,7357148
motility_lmina_rt;730,9971818
motility_lmina_rt;877,0927783
motility_lmina_rt;623,9467733
motility_lmina_rt;485,6291579
motility_lmina_rt;497,0380171
motility_lmina_rt;735,4011855
motility_lmina_rt;650,2909036
motility_lmina_rt;712,2656416
motility_lmina_rt;735,8682668
motility_lmina_rt;710,9826521
motility_lmina_rt;814,8459989
motility_lmina_rt;945,4895979
motility_lmina_rt;595,0593256
motility_lmina_rt;636,5675353
motility_lmina_rt;774,71085
motility_lmina_rt;481,9721828
motility_lmina_rt;800,2583328
motility_lmina_rt;455,5031762
motility_lmina_rt;607,4956748
motility_lmina_rt;669,170907
motility_lmina_rt;620,6209064
motility_lmina_rt;592,3542334
motility_lmina_rt;981,4444462
motility_lmina_rt;511,224578
motility_lmina_rt;526,0333488
motility_lmina_rt;916,2211436
motility_lmina_rt;443,0497637
motility_lmina_rt;676,6374818
motility_lmina_rt;385,2971344
motility_lmina_rt;584,6500227
motility_lmina_rt;886,2658873
motility_lmina_rt;452,3562762
motility_lmina_rt;537,7696445
motility_lmina_rt;779,2791064
motility_lmina_rt;516,7535591
motility_lmina_rt;480,957583
motility_lmina_rt;1042,672884
motility_lmina_rt;810,7776146
motility_lmina_rt;477,1600386
motility_lmina_rt;818,3548898
motility_lmina_rt;796,7343782
motility_lmina_rt;507,0437522
motility_lmina_rt;517,8568784
motility_lmina_rt;798,6914969
motility_lmina_rt;437,511766
motility_lmina_rt;431,8763603
motility_lmina_rt;540,037213
motility_lmina_rt;478,2448453
motility_lmina_rt;673,2321845
motility_lmina_rt;435,2663305
motility_lmina_rt;608,8330855
motility_lmina_rt;737,9055779
motility_lmina_rt;697,2459713
motility_lmina_rt;838,3968886
motility_lmina_rt;621,547161
motility_lmina_rt;858,7497931
motility_lmina_rt;696,5060033
motility_lmina_rt;502,5901919
motility_lmina_rt;696,8579617
motility_lmina_rt;588,7633978
motility_lmina_rt;642,0675565
motility_lmina_rt;809,6940597
motility_lmina_rt;1166,677994
motility_lmina_rt;690,2488764
motility_lmina_rt;482,0531517
motility_lmina_rt;770,4256331
motility_lmina_rt;566,468637
motility_lmina_rt;630,7822345
motility_lmina_rt;941,8072364
motility_lmina_rt;528,8235342
motility_lmina_rt;1018,547537
motility_lmina_rt;983,7686567
motility_lmina_rt;729,9797923
motility_lmina_rt;664,4951647
motility_lmina_rt;766,0791714
motility_lmina_rt;948,84311
motility_lmina_rt;886,253495
motility_lmina_rt;622,0254378
motility_lmina_rt;505,8257773
motility_lmina_rt;416,6595628
motility_lmina_rt;442,0736099
motility_lmina_rt;926,7622127
motility_lmina_rt;424,3212075
motility_lmina_rt;791,0050341
motility_lmina_rt;580,0923311
motility_lmina_rt;718,2620669
motility_lmina_rt;563,0433419
motility_lmina_rt;380,2230986
motility_lmina_rt;633,9217235
motility_lmina_rt;479,6245095
motility_lmina_rt;741,4756558
motility_lmina_rt;441,0343153
motility_lmina_rt;987,1150963
motility_lmina_rt;580,1762722
motility_lmina_rt;766,3083425
motility_lmina_rt;719,6410806
motility_lmina_rt;532,4717095
motility_lmina_rt;701,7996154
motility_lmina_rt;610,3247903
motility_lmina_rt;846,2011548
motility_lmina_rt;687,1916996
motility_lmina_rt;750,3787251
motility_lmina_rt;707,1667385
motility_lmina_rt;753,654115
motility_lmina_rt;484,5076163
motility_lmina_rt;869,9273223
motility_lmina_rt;936,8887082
motility_lmina_rt;434,032224
motility_lmina_rt;1030,947274
motility_lmina_rt;792,733272
motility_lmina_rt;1090,818497
motility_lmina_rt;552,5675911
motility_lmina_rt;492,8561854
motility_lmina_rt;500,9790349
motility_lmina_rt;429,7783344
motility_lmina_rt;784,5780023
motility_lmina_rt;585,8855517
motility_lmina_rt;608,1350454
motility_lmina_rt;546,6809498
motility_lmina_rt;588,0834832
motility_lmina_rt;880,6863016
motility_lmina_rt;538,8890306
motility_lmina_rt;665,2302344
motility_lmina_rt;695,4487854
motility_lmina_rt;717,0364224
motility_lmina_rt;600,5914515
motility_lmina_rt;525,0785045
motility_lmina_rt;705,6890734
motility_lmina_rt;1036,240642
motility_lmina_rt;805,4193622
motility_lmina_rt;716,0611833
motility_lmina_rt;721,3886296
motility_lmina_rt;587,9409781
motility_lmina_rt;705,0138829
motility_lmina_rt;807,5842636
motility_lmina_rt;463,9559554
motility_lmina_rt;488,5502366
motility_lmina_rt;802,557508
motility_lmina_rt;526,1227193
motility_lmina_rt;979,337132
motility_lmina_rt;954,4676817
motility_lmina_rt;885,1726449
motility_lmina_rt;488,2797167
motility_lmina_rt;981,232142
motility_lmina_rt;578,2481825
motility_lmina_rt;743,0288652
motility_lmina_rt;543,2959926
motility_lmina_rt;401,9598778
motility_lmina_rt;841,5842701
motility_lmina_rt;829,8999195
motility_lmina_rt;517,0397708
motility_lmina_rt;753,517299
motility_lmina_rt;584,0779676
motility_lmina_rt;400,5286727
motility_lmina_rt;385,4322623
motility_lmina_rt;372,1952081
motility_lmina_rt;676,7218864
motility_lmina_rt;563,9395976
motility_lmina_rt;635,1080841
motility_lmina_rt;914,2587864
motility_lmina_rt;613,5975249
motility_lmina_rt;874,0984966
motility_lmina_rt;505,9733914
motility_lmina_rt;520,1903814
motility_lmina_rt;653,6578986
motility_lmina_rt;585,9434063
motility_lmina_rt;977,3946356
motility_lmina_rt;631,6430565
motility_lmina_rt;542,4866629
motility_lmina_rt;906,6212154
motility_lmina_rt;925,6788135
motility_lmina_rt;807,6831991
motility_lmina_rt;794,8628525
motility_lmina_rt;631,79455
motility_lmina_rt;658,2724716
motility_lmina_rt;941,4618366
motility_lmina_rt;520,3100215
motility_lmina_rt;1076,16556
motility_lmina_rt;930,2354148
motility_lmina_rt;575,9870013
motility_lmina_rt;919,1504076
motility_lmina_rt;1115,312012
motility_lmina_rt;960,4039692
motility_lmina_rt;614,9867514
motility_lmina_rt;847,5732198
motility_lmina_rt;995,2743567
motility_lmina_rt;666,8421253
motility_lmina_rt;622,5315993
motility_lmina_rt;738,0600813
motility_lmina_rt;830,4451359
motility_lmina_rt;554,5169126
motility_lmina_rt;1069,955276
motility_lmina_rt;1089,753952
motility_lmina_rt;770,8168739
motility_lmina_rt;814,4843644
motility_lmina_rt;854,5960674
motility_lmina_rt;798,6556833
motility_lmina_rt;680,9868732
motility_lmina_rt;491,3816718
motility_lmina_rt;810,0608753
motility_lmina_rt;516,421578
motility_lmina_rt;992,3571831
motility_lmina_rt;821,5368789
motility_lmina_rt;994,0740636
motility_lmina_rt;895,352308
motility_lmina_rt;588,8342484
motility_lmina_rt;449,1463281
motility_lmina_rt;791,1789401
motility_lmina_rt;938,5775214
motility_lmina_rt;650,8470666
motility_lmina_rt;661,5446652
motility_lmina_rt;783,3721742
motility_lmina_rt;892,3629499
motility_lmina_rt;1029,447971
motility_lmina_rt;627,4966745
motility_lmina_rt;739,5067753
motility_lmina_rt;886,2603683
motility_lmina_rt;703,8581442
motility_lmina_rt;771,0114884
motility_lmina_rt;666,9205766
motility_lmina_rt;1039,182643
motility_lmina_rt;533,2063619
motility_lmina_rt;398,8621696
motility_lmina_rt;412,5942857
motility_lmina_rt;953,6789439
motility_lmina_rt;799,7418379
motility_lmina_rt;687,4931852
motility_lmina_rt;584,7983936
motility_lmina_rt;717,9217475
motility_lmina_rt;427,427199
motility_lmina_rt;573,6914626
motility_lmina_rt;514,5529253
motility_lmina_rt;496,7519221
motility_lmina_rt;417,8787757
motility_lmina_rt;389,7609203
motility_lmina_rt;593,134728
motility_lmina_rt;605,9164663
motility_lmina_rt;884,6800472
motility_lmina_rt;990,6970324
motility_lmina_rt;489,7090553
motility_lmina_rt;521,6514239
motility_lmina_rt;751,2599939
motility_lmina_rt;1194,272571
motility_lmina_rt;773,0844836
motility_lmina_rt;1174,11654
motility_lmina_rt;624,6856067
motility_lmina_rt;1072,29394
motility_lmina_rt;699,2882089
motility_lmina_rt;869,2447018
motility_lmina_rt;600,0776484
motility_lmina_rt;949,8599859
motility_lmina_rt;404,3569027
motility_lmina_rt;862,4147535
motility_lmina_rt;499,6170987
motility_lmina_rt;538,1932232
motility_lmina_rt;918,9740323
motility_lmina_rt;701,2763256
motility_lmina_rt;629,3840468
motility_lmina_rt;911,8656802
motility_lmina_rt;663,5457761
motility_lmina_rt;800,4867315
motility_lmina_rt;760,1706203
motility_lmina_rt;471,6279363
motility_lmina_rt;1004,96409
motility_lmina_rt;974,9271923
motility_lmina_rt;869,2995836